# Catalog for all galaxies that matched between 3DHST and PEARS. 
# pears_id field redshift ra dec dn4000 dn4000_err d4000 d4000_err
120950 GOODS-S 1.000 53.107020 -27.713760 0.6978 0.0000 1.0598 0.0000
120967 GOODS-S 1.020 53.089240 -27.713870 0.8404 0.3810 0.9387 0.5278
120974 GOODS-S 1.200 53.077310 -27.713130 1.3606 0.5098 0.9667 0.3068
121011 GOODS-S 1.200 53.061650 -27.713560 1.4252 0.9156 1.2305 0.6312
121020 GOODS-S 0.690 53.054240 -27.713660 1.4462 0.0000 1.5778 0.0000
121093 GOODS-N 0.780 189.358700 62.331710 1.3644 0.6494 1.3208 0.4472
121095 GOODS-S 1.040 53.079240 -27.711870 1.2518 0.2881 1.4462 0.2008
121143 GOODS-N 0.600 189.398700 62.331030 1.4507 0.1618 1.4926 0.3331
121149 GOODS-S 0.620 53.054880 -27.713190 0.9275 0.6457 1.0425 0.4386
121150 GOODS-S 0.570 53.071260 -27.713340 1.4308 1.7256 2.7895 2.8933
121195 GOODS-S 0.650 53.078030 -27.712960 0.7457 0.0000 1.0683 0.4936
121225 GOODS-N 1.130 189.364700 62.330720 1.0204 1.2250 0.9216 1.0353
121227 GOODS-S 1.200 53.059630 -27.711910 1.3255 0.5543 1.2155 0.3730
121232 GOODS-N 0.840 189.364800 62.332530 1.0547 0.2265 1.2438 0.1829
121302 GOODS-S 0.670 53.100190 -27.713240 0.9149 0.0000 1.3251 0.0000
121303 GOODS-S 1.250 53.094370 -27.710980 1.0060 0.8174 0.9020 0.5562
121350 GOODS-S 1.220 53.088680 -27.712800 0.7248 1.1412 1.0140 1.1341
121405 GOODS-S 1.100 53.122070 -27.712450 1.0436 0.2604 1.2099 0.2034
121428 GOODS-N 0.640 189.399000 62.334920 1.0415 0.1277 1.0673 0.0905
121473 GOODS-S 0.620 53.131700 -27.712980 -1.5666 6.5113 180.0156 60616.8004
121506 GOODS-S 0.690 53.084940 -27.711870 1.1359 0.0000 2.2929 0.0000
121574 GOODS-S 0.670 53.113720 -27.712830 0.3816 0.0000 1.4857 0.0000
121635 GOODS-N 0.640 189.388900 62.331760 0.3925 0.0000 4.7189 9.4161
121644 GOODS-S 0.590 53.081300 -27.712210 1.1124 1.3172 1.2118 0.9694
121678 GOODS-S 1.080 53.117980 -27.712310 0.5102 0.8097 0.4778 0.5452
121718 GOODS-N 0.930 189.376800 62.333110 1.0102 0.2814 1.0069 0.3751
121733 GOODS-S 0.690 53.039910 -27.711630 1.1053 0.0692 1.2659 0.1624
121785 GOODS-S 0.700 53.092640 -27.712410 1.1087 2.1157 1.1577 1.6070
121834 GOODS-N 0.960 189.389100 62.333260 0.8589 0.4821 0.8348 0.3465
121837 GOODS-S 0.910 53.078870 -27.711740 1.0249 0.0000 1.1069 0.2141
121864 GOODS-S 0.740 53.058430 -27.712020 1.1216 0.0000 1.0554 0.0000
121898 GOODS-S 0.580 53.073540 -27.711110 0.7643 0.4470 1.3111 0.5980
121904 GOODS-S 0.750 53.049960 -27.711930 1.3166 0.0000 1.0378 0.0000
121911 GOODS-S 0.680 53.104970 -27.712010 1.1775 0.0000 1.1923 0.0000
121917 GOODS-N 0.660 189.349700 62.332760 1.1066 0.0000 1.4356 0.0000
121967 GOODS-S 0.730 53.039160 -27.710030 1.5102 0.2008 1.4734 0.1377
121974 GOODS-S 0.670 53.091860 -27.711640 0.9707 1.0566 1.3156 0.8675
122039 GOODS-S 0.920 53.083780 -27.711260 1.2273 0.0000 1.4356 0.0000
122099 GOODS-S 0.750 53.085140 -27.711540 1.5109 0.0000 1.1198 0.0000
122108 GOODS-S 0.750 53.061670 -27.711680 1.2226 0.0000 1.1775 0.0000
122206 GOODS-S 0.910 53.085710 -27.711340 0.8499 0.0000 0.9402 0.0000
122257 GOODS-N 1.110 189.386000 62.334720 0.3786 0.9075 0.5284 0.8350
122303 GOODS-N 1.000 189.357300 62.334010 1.1626 0.0000 1.0940 0.0000
122309 GOODS-S 0.810 53.084200 -27.710640 0.8472 0.0000 1.2738 0.6150
122404 GOODS-S 0.740 53.089610 -27.710900 1.3535 1.5203 1.3843 0.9999
122421 GOODS-S 0.730 53.063650 -27.710250 1.6813 3.7377 1.7259 2.6551
122449 GOODS-S 0.770 53.089260 -27.708660 1.4746 0.1836 1.3705 0.1203
122475 GOODS-N 0.690 189.386900 62.334130 1.1225 1.3551 1.3982 1.0341
122560 GOODS-N 1.050 189.397000 62.335670 1.1270 0.1328 1.1234 0.0889
122600 GOODS-S 1.040 53.058240 -27.709950 0.6852 0.0000 0.7225 0.3668
122616 GOODS-N 1.160 189.381700 62.335810 1.2661 0.4095 1.2953 0.3179
122646 GOODS-S 0.750 53.085080 -27.710100 1.3268 1.1930 0.9008 0.5567
122710 GOODS-S 0.850 53.061170 -27.709310 1.1942 0.0000 1.2422 0.2097
122735 GOODS-S 0.600 53.057280 -27.710190 1.0759 1.2211 1.2271 1.1897
122757 GOODS-N 0.780 189.354700 62.335740 1.4111 0.3853 1.1576 0.2170
122766 GOODS-S 0.620 53.071760 -27.708440 1.0631 0.2990 1.0837 0.2320
122827 GOODS-N 1.180 189.382300 62.335580 0.6856 1.0706 0.5999 0.9553
122854 GOODS-S 0.660 53.087810 -27.710180 1.8224 4.1043 2.2362 3.4015
122855 GOODS-N 1.060 189.399100 62.336070 0.9927 0.1439 1.0726 0.1439
122913 GOODS-S 0.670 53.090380 -27.709510 0.9293 0.3611 1.2323 0.3361
122929 GOODS-S 0.960 53.092450 -27.709810 0.9770 0.8731 0.9417 0.7244
122949 GOODS-S 1.210 53.049760 -27.708710 1.4689 0.1778 1.5187 0.1292
122961 GOODS-S 1.220 53.053140 -27.709500 1.4737 1.8349 1.5027 1.1597
123008 GOODS-N 1.010 189.372800 62.336040 1.6645 0.5970 1.9066 0.4434
123054 GOODS-N 0.930 189.376500 62.336200 0.9682 0.0000 0.8191 0.0000
123066 GOODS-S 0.730 53.050810 -27.707510 1.4012 0.0000 1.3393 0.0000
123162 GOODS-N 1.150 189.394500 62.337050 1.0172 0.4963 0.9669 0.3731
123168 GOODS-S 0.760 53.039780 -27.709050 1.8306 0.0000 1.7055 0.0000
123236 GOODS-S 1.010 53.091050 -27.708230 1.1640 0.3312 1.5634 0.3189
123269 GOODS-N 1.120 189.397400 62.336310 -4.6831 12.3314 -4.7707 6.2778
123290 GOODS-N 1.150 189.398100 62.338500 1.2176 0.2059 1.3539 0.1772
123296 GOODS-N 0.900 189.394000 62.336520 0.9597 0.0000 0.9825 0.0000
123390 GOODS-S 0.770 53.043000 -27.708880 2.5819 0.0000 -3.8996 0.0000
123472 GOODS-S 1.040 53.093060 -27.707370 1.2940 0.3238 1.4794 0.2159
123476 GOODS-N 0.640 189.375900 62.342430 1.1246 0.1262 1.2287 0.0955
123477 GOODS-S 0.640 53.089890 -27.706540 1.1170 0.1239 1.2136 0.0960
123504 GOODS-N 0.880 189.392100 62.337580 1.0226 0.0000 1.1015 0.2641
123533 GOODS-S 1.200 53.045450 -27.707820 1.3836 0.9137 1.3700 0.5691
123538 GOODS-N 0.940 189.393200 62.341950 1.3012 0.1520 1.4281 0.1171
123543 GOODS-S 1.110 53.078600 -27.707430 0.8634 0.2151 1.0667 0.2128
123779 GOODS-S 1.080 53.091820 -27.707130 0.9264 0.4070 1.0767 0.4590
123802 GOODS-S 1.220 53.079710 -27.707810 1.3136 0.8866 1.3742 0.6367
123809 GOODS-N 1.010 189.361300 62.338470 1.1716 0.0938 1.4880 0.1508
123811 GOODS-N 0.630 189.398100 62.341870 1.1824 0.1863 1.3645 0.1455
123850 GOODS-N 0.990 189.392300 62.338980 1.5189 0.4511 1.9278 0.3232
124152 GOODS-S 0.830 53.063390 -27.706960 1.1329 0.0000 1.3091 0.0748
124177 GOODS-N 0.820 189.361900 62.339940 0.9754 0.0000 1.2983 0.0000
124248 GOODS-S 0.900 53.072330 -27.706130 1.1860 0.0000 1.0021 0.0000
124266 GOODS-S 0.700 53.066180 -27.706510 9.5500 13.1303 12.6722 79.8905
124313 GOODS-S 0.640 53.090130 -27.706730 0.7932 0.0902 0.9801 0.0773
124386 GOODS-N 0.820 189.390300 62.344600 1.3424 0.2493 1.6686 0.2181
124410 GOODS-S 0.750 53.086030 -27.706580 1.4157 3.1533 1.2606 1.8851
124606 GOODS-S 0.610 53.078140 -27.706250 1.0498 0.5436 0.9152 0.3455
124678 GOODS-N 1.160 189.356900 62.341400 1.3137 0.6477 1.4619 0.5107
124737 GOODS-S 1.240 53.043580 -27.704160 0.7036 1.3910 1.1779 1.0640
124741 GOODS-S 0.740 53.078580 -27.706050 0.1838 1.8382 0.1418 1.9869
124893 GOODS-N 0.810 189.395300 62.340640 1.2529 0.0000 1.7116 0.0000
124945 GOODS-S 1.020 53.079930 -27.705330 1.0571 0.4190 1.1237 0.2666
124964 GOODS-S 1.030 53.091510 -27.703900 1.1482 0.2847 1.2794 0.2465
125086 GOODS-N 1.140 189.366100 62.343070 1.3905 0.1875 1.7027 0.1806
125098 GOODS-N 1.270 189.384600 62.342330 1.5357 0.1798 1.0007 0.1054
125212 GOODS-N 0.780 189.389800 62.341670 1.5451 0.0000 1.1768 0.0000
125446 GOODS-N 1.240 189.397100 62.342940 1.3702 1.1329 1.0706 0.6795
125541 GOODS-S 1.010 53.091000 -27.703850 1.0145 0.0000 1.0217 0.1794
125699 GOODS-S 0.600 53.070420 -27.703920 1.3243 1.5553 1.1585 0.8510
125733 GOODS-S 1.090 53.084790 -27.703090 0.8674 0.5969 0.9206 0.4341
125809 GOODS-N 1.090 189.347500 62.343970 0.5495 0.5763 0.9152 0.8098
125817 GOODS-S 1.280 53.093810 -27.703370 1.7030 1.2838 0.6415 0.4070
125828 GOODS-S 1.170 53.073660 -27.702460 1.2104 0.3456 1.1515 0.2120
125934 GOODS-N 1.140 189.368500 62.345780 1.1703 0.2781 1.4075 0.2616
125948 GOODS-N 0.940 189.362900 62.345820 1.0743 0.0000 1.1502 0.1230
126193 GOODS-S 0.730 53.070980 -27.703060 0.9171 0.0000 0.8536 0.0000
126281 GOODS-S 1.220 53.093450 -27.702480 1.2418 0.6357 1.0620 0.4168
126288 GOODS-N 1.260 189.350400 62.344970 1.7013 1.2729 1.1477 0.8196
126365 GOODS-S 0.640 53.074840 -27.701080 1.3430 0.4955 1.5901 0.4053
126415 GOODS-S 0.780 53.047410 -27.701820 1.3709 0.0000 1.3950 0.0000
126750 GOODS-S 0.670 53.069330 -27.700680 0.9085 0.3192 0.9825 0.2195
126762 GOODS-S 1.040 53.082370 -27.701110 1.4696 0.3314 1.4759 0.2857
126769 GOODS-S 0.820 53.076160 -27.701150 1.0623 0.1242 1.2528 0.1084
126790 GOODS-S 0.980 53.078950 -27.697730 1.0524 0.1143 1.2530 0.0944
126934 GOODS-S 0.940 53.086000 -27.701220 1.1531 1.3304 1.1706 0.7968
126958 GOODS-S 0.710 53.044900 -27.696010 1.1439 0.1498 1.4731 0.1314
127074 GOODS-S 1.310 53.085780 -27.700770 1.1947 1.1857 0.2734 0.3717
127195 GOODS-S 0.980 53.052480 -27.700650 0.0230 1.5296 -0.3607 0.9951
127226 GOODS-S 0.670 53.061780 -27.699200 1.3800 0.2818 1.8858 0.2530
127541 GOODS-S 1.030 53.052840 -27.699330 1.4224 0.0000 1.3391 0.3807
127741 GOODS-S 0.750 53.056090 -27.697180 1.3689 0.2581 1.1161 0.1509
128062 GOODS-S 0.870 53.075530 -27.698750 1.3852 0.0000 1.0724 0.0000
128198 GOODS-S 1.020 53.081010 -27.697900 1.5519 0.0000 0.3899 0.6760
128268 GOODS-S 1.020 53.052180 -27.697900 0.6163 0.0000 0.7688 0.0000
128313 GOODS-S 0.670 53.094080 -27.697800 0.9677 0.0000 1.1329 0.0000
128352 GOODS-S 1.010 53.081150 -27.697850 0.8602 0.0000 1.0357 0.5924
128379 GOODS-S 0.650 53.047820 -27.697180 1.8561 2.7432 2.4282 2.7272
128510 GOODS-S 0.730 53.084470 -27.695720 1.4410 0.1714 1.3405 0.1145
128541 GOODS-S 1.160 53.091840 -27.696690 1.2601 4.2601 1.4245 1.5064
128971 GOODS-S 1.270 53.068700 -27.696440 1.5849 0.4516 0.9426 0.2179
129047 GOODS-S 0.750 53.079830 -27.693410 1.5197 0.0000 1.7750 0.0000
129369 GOODS-S 0.910 53.069520 -27.695640 1.1167 0.0000 1.1734 0.3859
129605 GOODS-S 1.070 53.069640 -27.695280 0.7730 0.0000 0.8364 0.4447
129968 GOODS-S 0.610 53.049390 -27.694310 1.0571 0.3352 1.0420 0.1862
129989 GOODS-S 1.260 53.075390 -27.694370 1.2690 1.7489 0.7725 1.0256
130031 GOODS-S 1.310 53.073110 -27.693960 1.7994 0.2561 0.4902 0.0789
130087 GOODS-S 0.610 53.047270 -27.693330 1.0409 0.0000 1.0699 0.0000
130387 GOODS-S 0.830 53.073160 -27.693170 1.0609 0.0000 1.2210 0.0000
130552 GOODS-S 0.720 53.071220 -27.691960 1.4331 0.9294 1.1419 0.4949
130877 GOODS-S 0.670 53.089190 -27.692180 1.0391 1.5342 3.0439 5.2146
130885 GOODS-S 0.920 53.059210 -27.691320 0.8919 0.0000 1.0737 0.0000
131112 GOODS-S 1.030 53.063290 -27.691870 1.5735 0.0000 1.2962 1.2809
131165 GOODS-S 1.060 53.074630 -27.689640 1.1599 0.1851 1.5106 0.1830
131381 GOODS-S 0.930 53.063000 -27.691070 1.1858 0.0000 1.1767 0.5432
131467 GOODS-S 0.610 53.071490 -27.691030 0.9172 1.1302 0.9324 0.7547
131716 GOODS-S 1.110 53.065420 -27.687850 0.9676 0.2527 1.1134 0.2202
131724 GOODS-S 0.620 53.070210 -27.689560 1.0910 0.2010 1.1500 0.1603
131864 GOODS-S 0.750 53.060420 -27.689490 1.3659 0.0000 1.1181 0.0000
131938 GOODS-S 1.040 53.071310 -27.689440 1.2216 0.1698 1.1556 0.2177
132474 GOODS-S 0.690 53.086500 -27.687490 1.0693 0.2304 1.3291 0.1931
132786 GOODS-S 0.690 53.078060 -27.686820 2.2242 0.0000 2.2563 0.0000
132923 GOODS-S 1.300 53.074570 -27.687960 1.1735 0.9812 0.4131 0.3269
133150 GOODS-S 1.140 53.088140 -27.685180 1.2217 0.2136 1.3941 0.1838
133306 GOODS-S 0.680 53.081040 -27.687010 0.9121 1.2033 1.0844 0.9204
133572 GOODS-S 1.300 53.083710 -27.685200 1.6921 0.5283 0.5945 0.1720
133586 GOODS-S 0.740 53.094680 -27.686450 1.3935 0.7539 1.1405 0.4026
133694 GOODS-S 0.660 53.083430 -27.684510 1.4016 0.2478 2.0253 0.2470
133763 GOODS-S 1.110 53.092330 -27.685620 0.9473 0.5841 1.1882 0.4746
133802 GOODS-S 1.130 53.077730 -27.683880 1.2322 0.3310 1.2817 0.3014
134044 GOODS-S 1.110 53.077610 -27.685200 0.9725 0.5154 1.3427 0.4249
134105 GOODS-S 1.260 53.067750 -27.685710 2.0221 2.3873 1.3215 1.0163
134389 GOODS-S 0.920 53.085450 -27.683030 1.1245 0.1807 1.1195 0.1346
134467 GOODS-S 0.990 53.090370 -27.685010 0.9276 0.0000 1.4287 0.0000
134787 GOODS-S 1.080 53.090260 -27.682260 0.9637 0.2111 1.1936 0.1998
135692 GOODS-S 0.740 53.081650 -27.682990 2.0360 0.0000 1.2472 0.0000
