#   PearsID  Field  RA  DEC  zspec  zp_minchi2  zspz_minchi2  zg_minchi2  zp  zspz  zg  zp_zerr_low  zp_zerr_up  zspz_zerr_low  zspz_zerr_up  zg_zerr_low  zg_zerr_up  zp_min_chi2  zspz_min_chi2  zg_min_chi2  zp_bestalpha  zspz_bestalpha  zg_bestalpha  zp_model_idx  zspz_model_idx  zg_model_idx  zp_age  zp_tau  zp_av  zspz_age  zspz_tau  zspz_av  zg_age  zg_tau  zg_av  zp_template_ms  zp_ms  zp_sfr  zp_uv  zp_vj  zspz_template_ms  zspz_ms  zspz_sfr  zspz_uv  zspz_vj  zg_template_ms  zg_ms  zg_sfr  zg_uv  zg_vj  figs_id  figs_field  figs_ra  figs_dec  ur_col
97410  GOODS-N  189.3827851  62.289806  -99.  0.29  -99.  -99.  nan  -99.  -99.  0.26  0.35  -99.  -99.  -99.  -99.  6350.19  -99.  -99.  3.7e+10  -99.  -99.  10812  -99  -99  10.  0.01  0.74  -99.  -99.  -99.  -99.  -99.  -99.  0.4168  1.541e+10  0.  1.6727  2.3474  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1249  GN2  189.3827800  62.289743  2.825
120691  GOODS-N  189.395343  62.329568  -99.  1.18  -99.  -99.  1.16  -99.  -99.  0.9  1.23  -99.  -99.  -99.  -99.  5.78  -99.  -99.  4.36e+10  -99.  -99.  37113  -99  -99  9.7  6.31  2.58  -99.  -99.  -99.  -99.  -99.  -99.  0.285  1.244e+10  0.  0.6976  1.9901  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  412  GN2  189.3953540  62.329578  1.723
113529  GOODS-N  189.3738361  62.326302  0.318  0.36  -99.  -99.  0.35  -99.  -99.  0.36  0.36  -99.  -99.  -99.  -99.  939.64  -99.  -99.  2.e+11  -99.  -99.  11896  -99  -99  9.65  0.631  0.74  -99.  -99.  -99.  -99.  -99.  -99.  0.4859  9.724e+10  0.  1.2992  2.1437  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  454  GN2  189.3738420  62.326305  2.394
95961  GOODS-S  53.1570899  -27.764001  -99.  0.19  -99.  -99.  0.28  -99.  -99.  0.11  0.55  -99.  -99.  -99.  -99.  1.59  -99.  -99.  6.03e+08  -99.  -99.  3289  -99  -99  9.72  63.1  0.  -99.  -99.  -99.  -99.  -99.  -99.  0.0419  25250000.  0.  0.0973  1.4581  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  866  GS1  53.1570800  -27.764002  0.936
109983  GOODS-N  189.3843229  62.309755  -99.  1.29  -99.  -99.  1.3  -99.  -99.  1.2  1.33  -99.  -99.  -99.  -99.  0.62  -99.  -99.  7.83e+09  -99.  -99.  4875  -99  -99  9.38  2.51  0.18  -99.  -99.  -99.  -99.  -99.  -99.  0.3505  2.746e+09  0.  0.1457  1.4174  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  785  GN2  189.3843450  62.309755  0.993
108451  GOODS-N  189.3314595  62.306938  -99.  2.77  -99.  -99.  2.63  -99.  -99.  2.63  2.94  -99.  -99.  -99.  -99.  1.27  -99.  -99.  3.15e+09  -99.  -99.  3863  -99  -99  8.26  0.063  0.18  -99.  -99.  -99.  -99.  -99.  -99.  0.6687  2.108e+09  0.  -0.258  1.0359  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  856  GN2  189.3314830  62.306941  0.470
96518  GOODS-N  189.371185  62.286785  -99.  0.45  -99.  -99.  2.01  -99.  -99.  0.12  0.53  -99.  -99.  -99.  -99.  0.46  -99.  -99.  1.27e+08  -99.  -99.  299  -99  -99  8.41  -99.  -91.16  -99.  -99.  -99.  -99.  -99.  -99.  0.6456  81890000.  0.  0.1542  0.9498  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  5012  GN2  189.3712190  62.286805  0.940
109773  GOODS-N  189.3916654  62.309684  -99.  1.49  -99.  -99.  1.56  -99.  -99.  1.43  1.57  -99.  -99.  -99.  -99.  0.82  -99.  -99.  2.61e+10  -99.  -99.  7216  -99  -99  9.48  1.58  0.37  -99.  -99.  -99.  -99.  -99.  -99.  0.4617  1.203e+10  0.  0.3946  1.6178  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  787  GN2  189.3915880  62.309687  1.311
85971  GOODS-S  53.1979478  -27.780075  -99.  1.98  -99.  -99.  1.8  -99.  -99.  1.81  2.12  -99.  -99.  -99.  -99.  0.53  -99.  -99.  1.36e+10  -99.  -99.  2658  -99  -99  9.32  6.31  0.  -99.  -99.  -99.  -99.  -99.  -99.  0.1657  2.26e+09  0.  -0.0272  1.2821  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1665  GS1  53.1979600  -27.780070  0.768
113058  GOODS-N  189.413558  62.315494  -99.  1.5  -99.  -99.  1.69  -99.  -99.  1.41  1.85  -99.  -99.  -99.  -99.  0.3  -99.  -99.  9.14e+10  -99.  -99.  8077  -99  -99  9.48  39.8  0.37  -99.  -99.  -99.  -99.  -99.  -99.  0.0409  3.735e+09  0.  0.1141  1.4188  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  670  GN2  189.4135310  62.315506  0.961
105606  GOODS-N  189.3465858  62.303451  -99.  0.41  -99.  -99.  0.51  -99.  -99.  0.21  0.59  -99.  -99.  -99.  -99.  0.4  -99.  -99.  2.23e+08  -99.  -99.  2037  -99  -99  9.21  0.631  0.  -99.  -99.  -99.  -99.  -99.  -99.  0.5368  1.199e+08  0.  0.3033  1.4336  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  4135  GN2  189.3466200  62.303444  1.165
118864  GOODS-N  189.3848417  62.326115  -99.  1.1  -99.  -99.  1.22  -99.  -99.  0.97  1.23  -99.  -99.  -99.  -99.  0.99  -99.  -99.  4.88e+10  -99.  -99.  10666  -99  -99  9.65  63.1  0.55  -99.  -99.  -99.  -99.  -99.  -99.  0.0368  1.796e+09  0.  0.2326  1.5433  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  474  GN2  189.3848250  62.326117  1.118
81256  GOODS-S  53.1920658  -27.787169  1.104  1.  -99.  -99.  0.98  -99.  -99.  0.97  1.01  -99.  -99.  -99.  -99.  11.69  -99.  -99.  3.02e+10  -99.  -99.  2425  -99  -99  9.65  2.51  0.  -99.  -99.  -99.  -99.  -99.  -99.  0.4307  1.302e+10  0.  0.3478  1.6361  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  2203  GS1  53.1920690  -27.787173  1.245
106125  GOODS-N  189.378448  62.303424  -99.  2.5  -99.  -99.  2.37  -99.  -99.  2.38  3.09  -99.  -99.  -99.  -99.  0.81  -99.  -99.  1.1e+09  -99.  -99.  762  -99  -99  7.49  -99.  -91.16  -99.  -99.  -99.  -99.  -99.  -99.  0.693  7.6e+08  0.  -0.6105  1.9097  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  925  GN2  189.3784490  62.303431  -0.055
92233  GOODS-N  189.1807164  62.278367  -99.  0.95  -99.  -99.  0.94  -99.  -99.  0.93  0.98  -99.  -99.  -99.  -99.  14.81  -99.  -99.  1.59e+11  -99.  -99.  25422  -99  -99  9.54  63.1  1.66  -99.  -99.  -99.  -99.  -99.  -99.  0.0298  4.728e+09  0.  0.4115  1.6943  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  2322  GN1  189.1807130  62.278366  1.349
106694  GOODS-N  189.3253649  62.303858  -99.  0.68  -99.  -99.  1.54  -99.  -99.  0.43  0.83  -99.  -99.  -99.  -99.  0.67  -99.  -99.  89000000.  -99.  -99.  10747  -99  -99  8.06  0.01  0.74  -99.  -99.  -99.  -99.  -99.  -99.  0.7156  63650000.  0.  -0.1147  1.0479  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  4121  GN2  189.3253880  62.303863  0.644
96323  GOODS-N  189.377157  62.286636  -99.  0.67  -99.  -99.  0.68  -99.  -99.  0.52  0.88  -99.  -99.  -99.  -99.  1.14  -99.  -99.  5.36e+08  -99.  -99.  1911  -99  -99  9.06  0.398  0.  -99.  -99.  -99.  -99.  -99.  -99.  0.5699  3.053e+08  0.  0.2792  1.3213  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1328  GN2  189.3772020  62.286672  1.117
111713  GOODS-N  189.4145523  62.313183  0.336  0.31  -99.  -99.  0.31  -99.  -99.  0.31  0.31  -99.  -99.  -99.  -99.  39.23  -99.  -99.  1.2e+09  -99.  -99.  2284  -99  -99  9.23  1.58  0.  -99.  -99.  -99.  -99.  -99.  -99.  0.3882  4.671e+08  0.  0.0419  1.2981  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  717  GN2  189.4145750  62.313181  0.848
115207  GOODS-N  189.3385017  62.320964  0.231  0.43  -99.  -99.  0.43  -99.  -99.  0.43  0.43  -99.  -99.  -99.  -99.  48.96  -99.  -99.  2.1e+09  -99.  -99.  25506  -99  -99  8.01  0.01  1.84  -99.  -99.  -99.  -99.  -99.  -99.  0.7244  1.522e+09  0.  -0.0094  1.2434  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  569  GN2  189.3385430  62.320961  0.800
97767  GOODS-N  189.3528986  62.288731  -99.  0.21  -99.  -99.  2.13  -99.  -99.  0.07  0.45  -99.  -99.  -99.  -99.  0.79  -99.  -99.  22900000.  -99.  -99.  49  -99  -99  8.21  -99.  -91.16  -99.  -99.  -99.  -99.  -99.  -99.  0.645  14760000.  0.  -0.1301  0.7829  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1272  GN2  189.3529000  62.288723  0.667
106290  GOODS-N  189.3664487  62.304394  -99.  0.17  -99.  -99.  0.17  -99.  -99.  0.11  0.21  -99.  -99.  -99.  -99.  1.67  -99.  -99.  1.36e+08  -99.  -99.  1916  -99  -99  9.23  0.398  0.  -99.  -99.  -99.  -99.  -99.  -99.  0.5577  75900000.  0.  0.6131  1.5901  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  907  GN2  189.3664620  62.304394  1.544
86317  GOODS-S  53.179561  -27.779491  -99.  2.19  -99.  -99.  1.14  -99.  -99.  0.01  2.51  -99.  -99.  -99.  -99.  0.76  -99.  -99.  2.35e+08  -99.  -99.  8241  -99  -99  7.02  0.01  0.55  -99.  -99.  -99.  -99.  -99.  -99.  0.5956  1.399e+08  0.  -0.7062  0.9315  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1615  GS1  53.1795380  -27.779483  -0.029
113845  GOODS-N  189.4151369  62.315994  -99.  1.31  -99.  -99.  1.14  -99.  -99.  1.26  1.35  -99.  -99.  -99.  -99.  1.61  -99.  -99.  1.39e+09  -99.  -99.  20832  -99  -99  8.01  0.0251  1.47  -99.  -99.  -99.  -99.  -99.  -99.  0.7264  1.011e+09  0.  -0.125  1.2499  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  653  GN2  189.4151450  62.315993  0.670
91119  GOODS-S  53.1525802  -27.769519  -99.  0.36  -99.  -99.  0.3  -99.  -99.  0.3  0.38  -99.  -99.  -99.  -99.  1.11  -99.  -99.  1.67e+09  -99.  -99.  2039  -99  -99  9.23  0.631  0.  -99.  -99.  -99.  -99.  -99.  -99.  0.5378  8.973e+08  0.  0.3407  1.463  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  4295  GS1  53.1525630  -27.769510  1.213
88306  GOODS-S  53.1914723  -27.7739  0.415  0.49  -99.  -99.  0.35  -99.  -99.  0.36  0.52  -99.  -99.  -99.  -99.  4.78  -99.  -99.  4.59e+08  -99.  -99.  23047  -99  -99  8.06  0.01  1.66  -99.  -99.  -99.  -99.  -99.  -99.  0.7156  3.288e+08  0.  -0.0084  1.1913  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1239  GS1  53.1914620  -27.773890  0.790
79499  GOODS-S  53.1936955  -27.790897  -99.  0.47  -99.  -99.  0.49  -99.  -99.  0.45  0.53  -99.  -99.  -99.  -99.  0.83  -99.  -99.  5.65e+08  -99.  -99.  2037  -99  -99  9.21  0.631  0.  -99.  -99.  -99.  -99.  -99.  -99.  0.5368  3.033e+08  0.  0.3033  1.4336  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  2457  GS1  53.1936830  -27.790890  1.165
85168  GOODS-S  53.1682871  -27.781075  -99.  0.07  -99.  -99.  2.77  -99.  -99.  0.04  0.12  -99.  -99.  -99.  -99.  1.32  -99.  -99.  1020000.  -99.  -99.  174  -99  -99  8.31  -99.  -91.16  -99.  -99.  -99.  -99.  -99.  -99.  0.6598  675800.  0.  0.0231  0.8097  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1746  GS1  53.1682810  -27.781057  0.765
88858  GOODS-N  189.176557  62.272816  -99.  0.94  -99.  -99.  0.93  -99.  -99.  0.92  0.95  -99.  -99.  -99.  -99.  33.18  -99.  -99.  3.14e+11  -99.  -99.  27892  -99  -99  9.78  63.1  1.84  -99.  -99.  -99.  -99.  -99.  -99.  0.0467  1.469e+10  0.  0.5344  1.8318  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  2603  GN1  189.1765640  62.272812  1.511
76751  GOODS-S  53.1567494  -27.795597  0.98  1.3  -99.  -99.  1.31  -99.  -99.  1.3  1.31  -99.  -99.  -99.  -99.  86.44  -99.  -99.  5.28e+12  -99.  -99.  37696  -99  -99  8.66  63.1  2.58  -99.  -99.  -99.  -99.  -99.  -99.  0.0049  2.58e+10  0.  0.136  1.5207  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  2720  GS1  53.1567510  -27.795580  1.003
97763  GOODS-N  189.3612258  62.288543  -99.  2.37  -99.  -99.  1.35  -99.  -99.  2.17  2.61  -99.  -99.  -99.  -99.  2.03  -99.  -99.  6.98e+08  -99.  -99.  285  -99  -99  7.74  -99.  -91.16  -99.  -99.  -99.  -99.  -99.  -99.  0.7546  5.268e+08  0.  -0.2874  0.8458  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  4915  GN2  189.3612300  62.288528  0.418
87958  GOODS-S  53.1810361  -27.776173  -99.  0.73  -99.  -99.  0.72  -99.  -99.  0.71  0.73  -99.  -99.  -99.  -99.  34.15  -99.  -99.  4.98e+10  -99.  -99.  36742  -99  -99  9.65  1.58  2.58  -99.  -99.  -99.  -99.  -99.  -99.  0.4768  2.376e+10  0.  1.0202  2.1948  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1392  GS1  53.1810460  -27.776175  2.116
94097  GOODS-N  189.2203911  62.281966  0.761  0.74  -99.  -99.  0.79  -99.  -99.  0.7  0.77  -99.  -99.  -99.  -99.  1.04  -99.  -99.  3.18e+09  -99.  -99.  4863  -99  -99  9.06  2.51  0.18  -99.  -99.  -99.  -99.  -99.  -99.  0.2281  7.262e+08  0.  -0.0721  1.1867  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  2156  GN1  189.2203890  62.281967  0.706
117825  GOODS-N  189.3957805  62.323567  0.634  0.6  -99.  -99.  0.59  -99.  -99.  0.58  0.6  -99.  -99.  -99.  -99.  9.97  -99.  -99.  6.47e+11  -99.  -99.  37702  -99  -99  8.96  63.1  2.58  -99.  -99.  -99.  -99.  -99.  -99.  0.0092  5.916e+09  0.  0.2811  1.5725  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  507  GN2  189.3957940  62.323573  1.176
108939  GOODS-N  189.4264376  62.307536  -99.  2.31  -99.  -99.  2.21  -99.  -99.  2.21  2.36  -99.  -99.  -99.  -99.  4.08  -99.  -99.  7.76e+09  -99.  -99.  8538  -99  -99  8.31  0.0251  0.55  -99.  -99.  -99.  -99.  -99.  -99.  0.6812  5.282e+09  0.  0.0329  1.0742  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  838  GN2  189.4264380  62.307538  0.801
110145  GOODS-N  189.3471698  62.310208  -99.  1.01  -99.  -99.  0.81  -99.  -99.  0.93  1.07  -99.  -99.  -99.  -99.  1.38  -99.  -99.  5.19e+09  -99.  -99.  5108  -99  -99  9.01  6.31  0.18  -99.  -99.  -99.  -99.  -99.  -99.  0.0943  4.892e+08  0.  -0.1382  1.1433  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  780  GN2  189.3472110  62.310239  0.623
117164  GOODS-N  189.410694  62.319967  -99.  3.48  -99.  -99.  3.26  -99.  -99.  3.1  4.01  -99.  -99.  -99.  -99.  0.44  -99.  -99.  7.53e+09  -99.  -99.  11617  -99  -99  8.51  0.251  0.74  -99.  -99.  -99.  -99.  -99.  -99.  0.4975  3.748e+09  0.  -0.1324  1.1665  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  3349  GN2  189.4107040  62.319977  0.637
101060  GOODS-N  189.3463635  62.294868  -99.  0.77  -99.  -99.  1.83  -99.  -99.  0.43  1.18  -99.  -99.  -99.  -99.  0.11  -99.  -99.  3.83e+08  -99.  -99.  2290  -99  -99  9.34  1.58  0.  -99.  -99.  -99.  -99.  -99.  -99.  0.4284  1.639e+08  0.  0.1465  1.403  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  4573  GN2  189.3462950  62.294847  0.983
111273  GOODS-N  189.362495  62.312079  -99.  0.42  -99.  -99.  0.38  -99.  -99.  0.36  0.47  -99.  -99.  -99.  -99.  0.7  -99.  -99.  1.02e+08  -99.  -99.  10748  -99  -99  8.11  0.01  0.74  -99.  -99.  -99.  -99.  -99.  -99.  0.7049  71590000.  0.  -0.0831  1.0882  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  738  GN2  189.3624970  62.312084  0.677
89993  GOODS-N  189.1793699  62.275523  -99.  0.83  -99.  -99.  0.83  -99.  -99.  0.82  0.88  -99.  -99.  -99.  -99.  10.68  -99.  -99.  1.57e+10  -99.  -99.  2168  -99  -99  9.36  1.  0.  -99.  -99.  -99.  -99.  -99.  -99.  0.5019  7.864e+09  0.  0.3243  1.5181  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  2453  GN1  189.1793660  62.275520  1.203
108871  GOODS-N  189.3544535  62.308086  -99.  1.1  -99.  -99.  0.74  -99.  -99.  0.95  1.32  -99.  -99.  -99.  -99.  0.95  -99.  -99.  6.05e+08  -99.  -99.  10747  -99  -99  8.06  0.01  0.74  -99.  -99.  -99.  -99.  -99.  -99.  0.7156  4.33e+08  0.  -0.1147  1.0479  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  3928  GN2  189.3544390  62.308085  0.644
98732  GOODS-N  189.184649  62.293561  -99.  0.49  -99.  -99.  0.49  -99.  -99.  0.48  0.49  -99.  -99.  -99.  -99.  44.49  -99.  -99.  2.12e+11  -99.  -99.  8188  -99  -99  9.23  63.1  0.37  -99.  -99.  -99.  -99.  -99.  -99.  0.0159  3.36e+09  0.  0.0051  1.2898  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1647  GN1  189.1846850  62.293560  0.815
102192  GOODS-N  189.3382707  62.297257  -99.  1.49  -99.  -99.  1.52  -99.  -99.  1.44  1.55  -99.  -99.  -99.  -99.  1.66  -99.  -99.  2.11e+09  -99.  -99.  1404  -99  -99  8.31  0.063  0.  -99.  -99.  -99.  -99.  -99.  -99.  0.6711  1.416e+09  0.  -0.2393  0.9927  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1064  GN2  189.3382630  62.297213  0.481
83479  GOODS-S  53.1658851  -27.781539  1.04  1.05  -99.  -99.  1.03  -99.  -99.  1.01  1.05  -99.  -99.  -99.  -99.  16.98  -99.  -99.  4.28e+11  -99.  -99.  20510  -99  -99  9.74  63.1  1.29  -99.  -99.  -99.  -99.  -99.  -99.  0.0435  1.864e+10  0.  0.4264  1.72  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1758  GS1  53.1658910  -27.781540  1.370
109762  GOODS-N  189.3628941  62.309255  -99.  2.6  -99.  -99.  2.58  -99.  -99.  2.42  3.27  -99.  -99.  -99.  -99.  0.61  -99.  -99.  6.1e+09  -99.  -99.  23044  -99  -99  7.91  0.01  1.66  -99.  -99.  -99.  -99.  -99.  -99.  0.7411  4.518e+09  0.  -0.0966  1.2465  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  3867  GN2  189.3628960  62.309258  0.704
96521  GOODS-N  189.1759039  62.286486  -99.  3.62  -99.  -99.  3.65  -99.  -99.  3.58  3.67  -99.  -99.  -99.  -99.  74.54  -99.  -99.  4.25e+14  -99.  -99.  37639  -99  -99  7.04  63.1  2.58  -99.  -99.  -99.  -99.  -99.  -99.  0.0002  6.844e+10  0.  -0.0434  1.7801  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1960  GN1  189.1759070  62.286479  0.867
111662  GOODS-N  189.3732196  62.312078  -99.  2.15  -99.  -99.  1.94  -99.  -99.  2.03  2.22  -99.  -99.  -99.  -99.  2.47  -99.  -99.  2.06e+09  -99.  -99.  780  -99  -99  7.86  -99.  -91.16  -99.  -99.  -99.  -99.  -99.  -99.  0.6396  1.318e+09  0.  -0.3723  1.8287  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  737  GN2  189.3732360  62.312080  0.259
90145  GOODS-N  189.2110026  62.274724  -99.  0.74  -99.  -99.  0.8  -99.  -99.  0.72  0.78  -99.  -99.  -99.  -99.  4.78  -99.  -99.  2.58e+10  -99.  -99.  3035  -99  -99  9.51  25.1  0.  -99.  -99.  -99.  -99.  -99.  -99.  0.0676  1.744e+09  0.  0.0222  1.3628  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  2500  GN1  189.2110070  62.274731  0.836
119996  GOODS-N  189.3610829  62.327021  -99.  2.12  -99.  -99.  1.9  -99.  -99.  1.84  2.3  -99.  -99.  -99.  -99.  2.1  -99.  -99.  1.8e+10  -99.  -99.  5002  -99  -99  9.48  3.98  0.18  -99.  -99.  -99.  -99.  -99.  -99.  0.2945  5.303e+09  0.  0.1533  1.45  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  458  GN2  189.3610790  62.327019  1.007
85586  GOODS-S  53.1528643  -27.780096  -99.  2.02  -99.  -99.  1.58  -99.  -99.  1.86  2.12  -99.  -99.  -99.  -99.  1.13  -99.  -99.  3.04e+09  -99.  -99.  1531  -99  -99  8.51  0.1  0.  -99.  -99.  -99.  -99.  -99.  -99.  0.645  1.958e+09  0.  -0.0839  1.0371  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1664  GS1  53.1528700  -27.780123  0.660
105401  GOODS-N  189.4272041  62.303302  2.304  2.52  -99.  -99.  nan  -99.  -99.  2.52  2.52  -99.  -99.  -99.  -99.  8411.94  -99.  -99.  3.02e+10  -99.  -99.  15637  -99  -99  7.34  0.01  1.1  -99.  -99.  -99.  -99.  -99.  -99.  0.7524  2.274e+10  0.  -0.4551  1.4743  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  923  GN2  189.4272140  62.303308  0.333
110024  GOODS-N  189.4093739  62.309087  -99.  4.48  -99.  -99.  3.86  -99.  -99.  3.65  4.79  -99.  -99.  -99.  -99.  1.31  -99.  -99.  3.06e+08  -99.  -99.  495  -99  -99  7.08  -99.  -91.16  -99.  -99.  -99.  -99.  -99.  -99.  0.8498  2.598e+08  0.  -0.5411  1.4678  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  3873  GN2  189.4093860  62.309099  0.242
110030  GOODS-N  189.3357737  62.31044  -99.  0.17  -99.  -99.  0.19  -99.  -99.  0.16  0.17  -99.  -99.  -99.  -99.  9.48  -99.  -99.  1.9e+08  -99.  -99.  1910  -99  -99  9.01  0.398  0.  -99.  -99.  -99.  -99.  -99.  -99.  0.5658  1.076e+08  0.  0.1805  1.2421  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  771  GN2  189.3358140  62.310442  0.990
90809  GOODS-S  53.1871388  -27.772072  -99.  1.38  -99.  -99.  1.19  -99.  -99.  1.28  1.43  -99.  -99.  -99.  -99.  0.7  -99.  -99.  1.45e+09  -99.  -99.  1408  -99  -99  8.51  0.063  0.  -99.  -99.  -99.  -99.  -99.  -99.  0.6583  9.57e+08  0.  0.0822  1.0622  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1129  GS1  53.1871340  -27.772081  0.853
87420  GOODS-S  53.1510526  -27.777309  -99.  0.65  -99.  -99.  0.69  -99.  -99.  0.61  0.7  -99.  -99.  -99.  -99.  2.98  -99.  -99.  9.84e+08  -99.  -99.  6954  -99  -99  9.06  0.631  0.37  -99.  -99.  -99.  -99.  -99.  -99.  0.5124  5.04e+08  0.  0.1863  1.3149  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1467  GS1  53.1510470  -27.777309  1.022
86064  GOODS-S  53.1492127  -27.778805  1.886  1.49  -99.  -99.  1.57  -99.  -99.  1.42  1.62  -99.  -99.  -99.  -99.  1.57  -99.  -99.  2.84e+10  -99.  -99.  12257  -99  -99  9.41  2.51  0.74  -99.  -99.  -99.  -99.  -99.  -99.  0.3631  1.032e+10  0.  0.3129  1.554  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1567  GS1  53.1492100  -27.778802  1.213
92011  GOODS-S  53.1639563  -27.769047  -99.  0.41  -99.  -99.  0.38  -99.  -99.  0.28  0.45  -99.  -99.  -99.  -99.  4.72  -99.  -99.  5.48e+08  -99.  -99.  2294  -99  -99  9.41  1.58  0.  -99.  -99.  -99.  -99.  -99.  -99.  0.4484  2.456e+08  0.  0.2199  1.4764  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  4312  GS1  53.1639540  -27.769050  1.078
99971  GOODS-S  53.180636  -27.756857  -99.  0.47  -99.  -99.  0.47  -99.  -99.  0.45  0.48  -99.  -99.  -99.  -99.  0.58  -99.  -99.  1.13e+09  -99.  -99.  2166  -99  -99  9.32  1.  0.  -99.  -99.  -99.  -99.  -99.  -99.  0.4971  5.623e+08  0.  0.2684  1.4673  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  563  GS1  53.1806380  -27.756857  1.132
104131  GOODS-N  189.4013037  62.300745  0.413  0.39  -99.  -99.  0.43  -99.  -99.  0.38  0.46  -99.  -99.  -99.  -99.  2.26  -99.  -99.  1.24e+09  -99.  -99.  2166  -99  -99  9.32  1.  0.  -99.  -99.  -99.  -99.  -99.  -99.  0.4971  6.178e+08  0.  0.2684  1.4673  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  988  GN2  189.4013210  62.300751  1.132
