# PearsID field ra dec U_flux f435w_flux f606w_flux f775w_flux f850lp_flux f125w_flux f140w_flux f160w_flux irac1_flux irac2_flux irac3_flux irac4_flux U_flux_err f435w_flux_err f606w_flux_err f775w_flux_err f850lp_flux_err f125w_flux_err f140w_flux_err f160w_flux_err irac1_flux_err irac2_flux_err irac3_flux_err irac4_flux_err
108334 GOODS-N 189.272767 62.307073 2.462e-19 3.011e-19 2.961e-19 3.769e-19 6.583e-19 6.886e-19 -9.900e+01 6.104e-19 2.334e-19 1.319e-19 7.599e-20 4.069e-20 3.950e-20 1.625e-20 6.661e-21 6.234e-21 5.715e-21 2.464e-21 -9.900e+01 4.691e-21 1.775e-21 9.212e-22 2.946e-21 1.590e-21
80720 GOODS-N 189.272822 62.257348 3.182e-19 4.700e-19 3.066e-19 2.330e-19 2.103e-19 2.636e-19 -9.900e+01 2.234e-19 7.749e-20 5.249e-20 2.973e-20 1.039e-20 4.293e-20 1.626e-20 5.789e-21 5.329e-21 4.841e-21 1.873e-21 -9.900e+01 3.709e-21 1.627e-21 1.108e-21 5.835e-21 2.887e-21
90255 GOODS-N 189.272878 62.274770 2.147e-19 2.081e-19 1.318e-19 9.724e-20 8.818e-20 1.043e-19 1.080e-19 9.306e-20 6.342e-20 5.351e-20 3.250e-20 5.624e-21 4.311e-20 1.955e-20 7.847e-21 7.077e-21 6.642e-21 2.334e-21 6.286e-21 3.542e-21 3.181e-21 2.399e-21 1.145e-20 6.006e-21
92893 GOODS-N 189.272930 62.279295 -9.900e+01 3.507e-20 8.034e-20 2.287e-19 2.997e-19 2.467e-19 1.893e-19 1.673e-19 1.628e-20 4.825e-21 -9.900e+01 1.170e-21 4.286e-20 1.364e-20 5.446e-21 4.953e-21 4.627e-21 1.624e-21 4.380e-21 2.213e-21 3.318e-21 2.215e-21 2.002e-20 1.400e-20
112339 GOODS-N 189.273057 62.314237 2.012e-19 1.273e-19 2.118e-19 4.415e-19 5.971e-19 9.098e-19 9.615e-19 9.665e-19 6.280e-19 3.113e-19 2.264e-19 1.022e-19 4.527e-20 2.772e-20 1.172e-20 1.076e-20 9.865e-21 4.950e-21 9.067e-21 9.203e-21 2.676e-21 1.683e-21 3.495e-21 1.655e-21
81481 GOODS-N 189.273108 62.259166 3.239e-19 2.857e-19 3.202e-19 2.894e-19 2.448e-19 1.516e-19 -9.900e+01 1.076e-19 1.511e-20 8.308e-21 -9.900e+01 2.486e-21 4.425e-20 3.416e-20 1.223e-20 1.088e-20 9.841e-21 3.617e-21 -9.900e+01 6.078e-21 1.691e-21 1.075e-21 6.150e-21 3.040e-21
112002 GOODS-N 189.273162 62.313660 9.088e-20 3.266e-20 1.397e-19 4.456e-19 7.525e-19 1.189e-18 1.241e-18 1.319e-18 5.314e-19 2.262e-19 1.012e-19 3.281e-20 4.121e-20 1.715e-20 7.068e-21 6.682e-21 6.106e-21 3.008e-21 4.842e-21 7.000e-21 2.558e-21 1.600e-21 3.315e-21 1.560e-21
96727 GOODS-N 189.273269 62.288275 3.253e-18 2.423e-18 1.397e-18 1.025e-18 1.142e-18 7.647e-19 6.385e-19 5.651e-19 1.149e-19 6.826e-20 1.443e-20 2.379e-20 5.175e-20 2.512e-20 1.021e-20 9.313e-21 8.584e-21 3.094e-21 7.988e-21 4.812e-21 4.618e-21 2.332e-21 2.443e-17 2.036e-21
91061 GOODS-N 189.273404 62.276253 6.240e-20 1.077e-19 9.533e-20 1.716e-19 1.970e-19 1.689e-19 1.512e-19 1.396e-19 4.133e-20 1.861e-20 9.063e-21 -9.900e+01 4.331e-20 2.271e-20 9.169e-21 8.470e-21 7.675e-21 2.747e-21 7.170e-21 4.808e-21 2.899e-21 2.171e-21 1.190e-20 5.986e-21
86826 GOODS-N 189.273535 62.268368 2.404e-19 2.172e-19 1.360e-19 1.650e-19 1.462e-19 9.471e-20 8.284e-20 6.768e-20 1.437e-20 7.234e-21 1.027e-21 -9.900e+01 4.013e-20 1.608e-20 6.271e-21 5.759e-21 5.270e-21 1.849e-21 4.729e-21 3.024e-21 2.158e-21 1.090e-21 6.297e-21 3.484e-21
95144 GOODS-N 189.273556 62.283827 2.807e-19 1.664e-19 1.244e-19 1.311e-19 1.335e-19 7.714e-20 6.688e-20 5.336e-20 1.366e-20 6.458e-21 5.856e-21 -9.900e+01 5.062e-20 1.457e-20 5.962e-21 5.410e-21 4.951e-21 1.746e-21 4.617e-21 2.524e-21 4.000e-21 2.133e-21 5.472e-20 2.927e-19
83173 GOODS-N 189.273734 62.262195 1.677e-19 1.648e-19 1.978e-19 2.107e-19 1.756e-19 1.054e-19 9.813e-20 8.066e-20 7.567e-21 3.590e-21 2.581e-21 -9.900e+01 4.223e-20 2.512e-20 7.715e-21 7.086e-21 6.542e-21 2.415e-21 5.744e-21 3.843e-21 1.226e-21 7.192e-22 4.729e-21 2.390e-21
80787 GOODS-N 189.273833 62.257412 2.882e-19 1.837e-19 1.112e-19 1.494e-19 1.269e-19 8.893e-20 -9.900e+01 6.332e-20 1.836e-20 1.028e-20 9.568e-21 9.765e-21 5.772e-20 2.161e-20 8.361e-21 7.471e-21 6.631e-21 2.551e-21 -9.900e+01 4.298e-21 2.002e-21 1.379e-21 7.296e-21 3.562e-21
51786 GOODS-N 189.274000 62.206009 1.680e-19 8.321e-20 6.678e-20 9.607e-20 8.526e-20 5.539e-20 5.668e-20 3.894e-20 1.010e-20 2.361e-21 -9.900e+01 -9.900e+01 4.418e-20 2.185e-20 8.599e-21 7.598e-21 6.945e-21 2.637e-21 6.507e-21 3.620e-21 2.204e-21 1.179e-21 5.454e-21 2.821e-21
83422 GOODS-N 189.274027 62.263504 3.395e-19 1.664e-19 2.003e-19 1.995e-19 1.653e-19 9.386e-20 8.423e-20 6.932e-20 8.897e-21 3.000e-21 4.322e-21 -9.900e+01 5.427e-20 2.532e-20 8.998e-21 8.283e-21 7.524e-21 3.147e-21 7.822e-21 5.676e-21 2.062e-21 1.132e-21 7.637e-21 3.907e-21
79613 GOODS-N 189.274140 62.256989 2.019e-18 1.484e-18 2.134e-18 2.469e-18 2.267e-18 1.699e-18 1.483e-18 1.368e-18 2.042e-19 1.012e-19 4.304e-20 2.392e-20 5.948e-20 4.465e-20 1.598e-20 1.471e-20 1.342e-20 5.189e-21 2.379e-20 9.120e-21 1.732e-21 1.199e-21 6.086e-21 3.032e-21
106613 GOODS-N 189.274167 62.304796 1.945e-18 1.019e-18 6.043e-19 6.369e-19 5.672e-19 3.576e-19 2.789e-19 2.367e-19 5.235e-20 2.044e-20 5.682e-21 2.579e-21 4.310e-20 3.425e-20 1.397e-20 1.292e-20 1.203e-20 5.134e-21 1.175e-20 6.206e-21 1.693e-21 8.997e-22 3.027e-21 1.672e-21
84580 GOODS-N 189.274390 62.263761 3.275e-19 3.546e-19 2.650e-19 1.706e-19 1.427e-19 1.178e-19 1.029e-19 1.098e-19 2.638e-20 1.792e-20 8.040e-21 1.400e-21 4.439e-20 2.119e-20 7.521e-21 6.924e-21 6.290e-21 2.599e-21 6.591e-21 4.683e-21 1.832e-21 9.890e-22 6.767e-21 3.487e-21
80930 GOODS-N 189.274563 62.257748 2.782e-19 2.156e-19 1.207e-19 8.772e-20 1.303e-19 3.431e-20 -9.900e+01 1.537e-20 2.597e-21 1.405e-21 -9.900e+01 -9.900e+01 4.260e-20 1.382e-20 5.330e-21 4.863e-21 4.588e-21 1.741e-21 -9.900e+01 1.866e-21 2.121e-21 1.453e-21 7.860e-21 3.783e-21
50399 GOODS-N 189.274721 62.204204 3.450e-20 7.153e-20 1.124e-19 2.045e-19 2.750e-19 2.613e-19 2.404e-19 2.311e-19 8.258e-20 3.215e-20 8.070e-21 1.515e-21 3.939e-20 1.624e-20 6.456e-21 6.111e-21 5.427e-21 1.983e-21 5.345e-21 3.185e-21 2.235e-21 1.025e-21 4.828e-21 2.539e-21
94367 GOODS-N 189.274905 62.282644 5.788e-19 4.933e-19 5.365e-19 3.973e-19 3.449e-19 2.050e-19 1.528e-19 1.418e-19 2.436e-20 1.267e-20 -9.900e+01 -9.900e+01 5.097e-20 2.295e-20 9.183e-21 8.557e-21 7.745e-21 2.812e-21 7.198e-21 4.388e-21 4.363e-21 2.302e-21 1.683e-19 2.032e-21
51174 GOODS-N 189.274993 62.205091 4.350e-19 4.234e-19 2.369e-19 2.243e-19 2.658e-19 2.125e-19 1.939e-19 1.853e-19 5.183e-20 2.841e-20 7.041e-21 4.602e-21 3.925e-20 1.580e-20 6.384e-21 6.094e-21 5.486e-21 2.004e-21 4.991e-21 3.303e-21 2.115e-21 9.957e-22 4.591e-21 2.417e-21
89737 GOODS-N 189.275113 62.273809 6.779e-19 6.223e-19 6.252e-19 4.631e-19 3.402e-19 2.020e-19 1.576e-19 1.382e-19 1.473e-20 5.939e-21 -9.900e+01 -9.900e+01 4.262e-20 2.072e-20 8.461e-21 7.532e-21 6.899e-21 2.444e-21 6.457e-21 3.770e-21 3.000e-21 1.952e-21 9.012e-21 5.215e-21
104458 GOODS-N 189.275144 62.300661 2.763e-19 4.275e-19 3.894e-19 2.564e-19 1.955e-19 9.737e-20 9.448e-20 1.024e-19 1.923e-20 1.319e-20 6.374e-22 2.775e-21 4.085e-20 2.128e-20 9.264e-21 8.613e-21 7.990e-21 3.497e-21 7.360e-21 4.460e-21 1.229e-21 8.227e-22 2.717e-21 1.506e-21
81839 GOODS-N 189.275159 62.259288 6.497e-20 1.201e-19 1.130e-19 7.344e-20 6.949e-20 3.723e-20 -9.900e+01 4.745e-20 9.979e-21 6.419e-21 -9.900e+01 4.172e-21 4.573e-20 2.015e-20 7.856e-21 7.116e-21 6.662e-21 2.524e-21 -9.900e+01 3.961e-21 1.672e-21 1.077e-21 6.432e-21 3.176e-21
78535 GOODS-N 189.275403 62.254605 6.607e-19 5.482e-19 5.905e-19 9.106e-19 8.352e-19 5.948e-19 5.201e-19 4.571e-19 1.110e-19 4.521e-20 1.732e-20 6.073e-21 5.227e-20 2.320e-20 9.418e-21 8.670e-21 7.876e-21 3.067e-21 6.401e-21 6.825e-21 1.836e-21 1.277e-21 5.761e-21 2.829e-21
109525 GOODS-N 189.275520 62.310081 4.384e-19 3.727e-19 2.627e-19 1.838e-19 1.415e-19 1.488e-19 1.327e-19 1.185e-19 3.400e-20 2.384e-20 1.571e-20 4.904e-21 4.104e-20 2.058e-20 8.485e-21 7.805e-21 7.268e-21 3.642e-21 5.456e-21 5.476e-21 2.545e-21 1.364e-21 3.674e-21 1.745e-21
111592 GOODS-N 189.275671 62.312255 1.082e-18 1.193e-18 8.771e-19 5.466e-19 4.236e-19 2.903e-19 2.611e-19 2.356e-19 5.767e-20 3.235e-20 1.894e-20 6.520e-21 4.364e-20 1.668e-20 6.846e-21 6.414e-21 5.824e-21 3.542e-21 4.392e-21 5.638e-21 2.927e-21 1.703e-21 3.527e-21 1.634e-21
91182 GOODS-N 189.275707 62.275874 6.249e-20 1.426e-19 1.416e-19 1.016e-19 5.789e-20 2.805e-20 2.496e-20 2.453e-20 1.133e-21 8.373e-22 -9.900e+01 -9.900e+01 2.915e-20 1.656e-20 6.653e-21 6.309e-21 5.588e-21 1.972e-21 5.284e-21 2.239e-21 9.165e-22 6.487e-22 4.014e-21 2.123e-21
89237 GOODS-N 189.275724 62.286782 2.148e-17 1.741e-17 4.396e-17 5.357e-17 5.280e-17 4.643e-17 4.302e-17 3.899e-17 4.503e-18 2.426e-18 9.925e-19 6.598e-19 1.265e-19 7.853e-20 3.227e-20 2.912e-20 2.672e-20 9.461e-21 2.495e-20 2.302e-20 7.280e-21 3.577e-21 5.996e-21 1.191e-17
89274 GOODS-N 189.275783 62.272568 -9.900e+01 3.035e-20 9.670e-20 8.527e-20 5.497e-20 2.959e-20 1.640e-20 1.847e-20 1.299e-20 8.216e-21 -9.900e+01 -9.900e+01 4.267e-20 1.399e-20 5.652e-21 5.088e-21 4.693e-21 1.651e-21 4.317e-21 1.821e-21 9.510e-21 5.418e-21 2.433e-20 1.465e-20
94292 GOODS-N 189.275904 62.282139 4.838e-19 5.384e-19 2.962e-19 1.847e-19 1.432e-19 1.191e-19 1.117e-19 1.019e-19 1.856e-20 1.182e-20 -9.900e+01 4.864e-22 4.642e-20 1.826e-20 7.306e-21 6.673e-21 6.181e-21 2.184e-21 5.936e-21 3.249e-21 4.209e-21 2.204e-21 1.672e-20 1.945e-21
82968 GOODS-N 189.275904 62.261476 1.894e-19 1.606e-19 1.704e-19 1.060e-19 8.375e-20 5.109e-20 4.980e-20 3.621e-20 5.611e-21 3.512e-21 -9.900e+01 3.573e-21 4.250e-20 2.366e-20 8.376e-21 7.375e-21 6.726e-21 2.154e-21 5.568e-21 3.449e-21 2.363e-21 1.434e-21 1.021e-20 5.058e-21
94716 GOODS-N 189.276157 62.282801 3.007e-19 1.337e-19 1.050e-19 1.078e-19 7.074e-20 4.351e-20 3.666e-20 3.089e-20 5.939e-21 6.370e-21 -9.900e+01 -9.900e+01 5.094e-20 1.566e-20 6.285e-21 5.648e-21 5.263e-21 1.858e-21 5.044e-21 2.794e-21 4.099e-21 2.106e-21 1.579e-19 3.986e-20
107895 GOODS-N 189.276261 62.306005 2.010e-20 4.326e-20 1.220e-19 1.956e-19 2.038e-19 1.426e-19 1.218e-19 9.363e-20 6.039e-21 3.519e-21 6.711e-22 -9.900e+01 3.654e-20 1.308e-20 5.271e-21 4.992e-21 4.584e-21 1.982e-21 4.446e-21 2.293e-21 1.706e-21 9.284e-22 2.930e-21 1.576e-21
78698 GOODS-N 189.276272 62.255026 6.698e-18 5.407e-18 3.443e-18 3.121e-18 2.774e-18 1.548e-18 1.254e-18 1.010e-18 2.249e-19 9.543e-20 5.739e-20 2.376e-20 4.624e-20 1.677e-20 6.808e-21 6.267e-21 5.693e-21 2.219e-21 4.627e-21 4.947e-21 1.740e-21 1.239e-21 5.527e-21 2.686e-21
88638 GOODS-N 189.276273 62.271559 4.904e-19 4.666e-19 2.765e-19 1.797e-19 1.678e-19 1.798e-19 1.732e-19 1.635e-19 6.369e-20 4.315e-20 2.438e-20 8.446e-21 4.473e-20 2.449e-20 9.693e-21 8.746e-21 8.113e-21 2.852e-21 7.717e-21 4.493e-21 3.381e-21 1.700e-21 7.734e-21 4.593e-21
104003 GOODS-N 189.276415 62.299530 3.923e-20 1.204e-19 1.298e-19 9.438e-20 8.264e-20 1.028e-19 1.151e-19 1.273e-19 5.032e-20 3.514e-20 2.533e-20 8.374e-21 3.956e-20 1.623e-20 6.588e-21 6.065e-21 5.509e-21 2.589e-21 5.751e-21 3.448e-21 1.335e-21 8.512e-22 2.778e-21 1.589e-21
79280 GOODS-N 189.276799 62.256006 1.281e-18 8.430e-19 1.218e-18 1.475e-18 1.334e-18 9.832e-19 8.577e-19 7.540e-19 1.111e-19 5.097e-20 1.952e-20 7.396e-21 6.338e-20 4.117e-20 1.597e-20 1.466e-20 1.323e-20 4.720e-21 9.980e-21 7.898e-21 1.923e-21 1.395e-21 6.315e-21 3.095e-21
80181 GOODS-N 189.276968 62.256346 7.546e-20 3.803e-20 3.115e-20 9.783e-20 1.020e-19 5.663e-20 3.858e-20 2.716e-20 5.470e-21 4.710e-21 1.738e-22 -9.900e+01 5.696e-20 2.138e-20 8.268e-21 7.555e-21 6.934e-21 2.438e-21 5.142e-21 3.496e-21 2.280e-21 1.666e-21 7.749e-21 3.686e-21
95761 GOODS-N 189.276976 62.291422 1.230e-17 1.005e-17 2.044e-17 2.397e-17 2.354e-17 2.037e-17 1.890e-17 1.721e-17 2.223e-18 1.276e-18 5.560e-19 7.345e-19 9.860e-20 8.195e-20 3.589e-20 3.249e-20 2.954e-20 9.722e-21 2.586e-20 1.632e-20 5.071e-21 2.396e-21 4.817e-21 2.772e-21
85049 GOODS-N 189.277141 62.264819 3.372e-19 2.668e-19 2.629e-19 2.419e-19 1.846e-19 1.133e-19 9.061e-20 7.715e-20 7.576e-21 3.890e-21 -9.900e+01 -9.900e+01 4.065e-20 2.020e-20 7.152e-21 6.584e-21 5.981e-21 2.296e-21 6.179e-21 3.851e-21 2.055e-21 9.756e-22 6.767e-21 3.532e-21
105048 GOODS-N 189.277166 62.305090 1.389e-19 1.839e-19 5.367e-19 1.207e-18 1.701e-18 1.800e-18 1.721e-18 1.679e-18 5.741e-19 2.383e-19 1.237e-19 4.168e-20 4.061e-20 2.029e-20 8.156e-21 7.649e-21 7.065e-21 3.032e-21 6.912e-21 6.649e-21 1.637e-21 9.156e-22 2.861e-21 1.569e-21
107626 GOODS-N 189.277209 62.305905 3.544e-19 4.091e-19 2.298e-19 1.692e-19 1.262e-19 1.270e-19 1.242e-19 9.873e-20 2.590e-20 1.006e-20 1.167e-20 5.128e-21 4.760e-20 2.581e-20 1.051e-20 9.763e-21 9.062e-21 4.005e-21 8.843e-21 6.156e-21 1.986e-21 1.109e-21 3.391e-21 1.850e-21
98213 GOODS-N 189.277246 62.290411 6.476e-19 3.341e-19 1.698e-19 1.157e-19 9.579e-20 8.705e-20 7.157e-20 5.407e-20 -9.900e+01 4.898e-21 -9.900e+01 -9.900e+01 7.279e-20 2.633e-20 1.215e-20 1.115e-20 1.038e-20 3.361e-21 8.664e-21 5.644e-21 5.812e-21 2.852e-21 5.259e-21 2.976e-21
82261 GOODS-N 189.277273 62.259834 -9.900e+01 1.663e-19 2.906e-19 1.806e-19 1.281e-19 5.964e-20 -9.900e+01 4.371e-20 3.817e-21 3.134e-21 1.383e-22 -9.900e+01 4.212e-20 1.587e-20 6.126e-21 5.603e-21 5.241e-21 1.982e-21 -9.900e+01 2.746e-21 1.637e-21 1.063e-21 6.782e-21 3.327e-21
104752 GOODS-N 189.277660 62.301639 1.702e-19 9.589e-20 8.843e-20 1.008e-19 7.948e-20 4.426e-20 2.713e-20 2.903e-20 7.886e-21 1.760e-21 -9.900e+01 -9.900e+01 6.251e-20 2.399e-20 1.032e-20 9.584e-21 8.823e-21 3.904e-21 8.564e-21 4.641e-21 2.651e-21 1.684e-21 4.897e-21 2.766e-21
87127 GOODS-N 189.277776 62.270519 1.749e-19 9.433e-20 1.387e-19 2.063e-19 2.132e-19 1.615e-19 1.367e-19 1.307e-19 3.263e-20 1.328e-20 -9.900e+01 -9.900e+01 4.423e-20 1.763e-20 6.950e-21 6.270e-21 5.787e-21 2.061e-21 5.567e-21 3.260e-21 3.782e-21 1.588e-21 7.979e-21 4.630e-21
102643 GOODS-N 189.277817 62.297101 5.394e-20 2.424e-19 2.231e-19 1.230e-19 8.113e-20 3.719e-20 4.482e-20 3.566e-20 5.446e-21 3.282e-21 3.291e-21 3.100e-21 3.554e-20 1.259e-20 5.547e-21 4.980e-21 4.644e-21 2.038e-21 4.260e-21 2.118e-21 2.139e-21 1.090e-21 3.187e-21 1.769e-21
99579 GOODS-N 189.277841 62.293851 3.469e-18 1.992e-18 1.336e-18 1.227e-18 1.412e-18 1.010e-18 9.395e-19 8.694e-19 2.287e-19 1.153e-19 4.996e-20 2.694e-20 5.298e-20 3.701e-20 1.497e-20 1.388e-20 1.283e-20 4.451e-21 1.187e-20 6.702e-21 3.170e-21 1.446e-21 3.577e-21 1.949e-21
89139 GOODS-N 189.278035 62.274672 9.000e-20 4.781e-20 2.187e-19 5.344e-19 7.787e-19 1.033e-18 1.033e-18 1.018e-18 4.992e-19 2.201e-19 1.107e-19 4.449e-20 4.266e-20 2.354e-20 9.415e-21 8.640e-21 7.819e-21 2.783e-21 7.327e-21 6.144e-21 3.073e-21 1.943e-21 1.184e-20 7.058e-21
110814 GOODS-N 189.278136 62.312874 8.259e-19 4.548e-19 5.134e-19 5.567e-19 4.648e-19 3.287e-19 2.628e-19 2.373e-19 4.636e-20 2.219e-20 5.626e-21 3.161e-21 6.155e-20 3.424e-20 1.402e-20 1.311e-20 1.209e-20 7.294e-21 9.073e-21 1.296e-20 3.942e-21 2.220e-21 4.249e-21 2.016e-21
93156 GOODS-N 189.278632 62.283928 1.074e-16 7.702e-17 4.892e-17 2.689e-17 1.946e-17 9.352e-18 9.226e-18 5.710e-18 3.542e-18 2.650e-18 1.653e-18 7.185e-19 5.175e-20 1.775e-20 7.236e-21 6.517e-21 5.957e-21 2.126e-21 5.489e-21 7.104e-21 4.806e-21 2.362e-21 1.139e-18 9.713e-19
97358 GOODS-N 189.278813 62.288652 2.059e-18 1.456e-18 1.170e-18 1.121e-18 7.463e-19 4.393e-19 3.855e-19 3.179e-19 5.856e-20 2.408e-20 -9.900e+01 4.540e-21 4.910e-20 1.763e-20 7.084e-21 6.518e-21 6.064e-21 2.192e-21 5.633e-21 3.765e-21 4.225e-21 2.066e-21 3.694e-21 2.050e-21
93971 GOODS-N 189.278955 62.282182 4.357e-19 4.263e-19 2.816e-19 3.224e-19 3.463e-19 2.481e-19 2.106e-19 1.785e-19 4.027e-20 2.056e-20 -9.900e+01 -9.900e+01 4.684e-20 2.032e-20 8.163e-21 7.339e-21 6.789e-21 2.460e-21 6.387e-21 4.088e-21 4.391e-21 2.190e-21 9.083e-19 3.513e-19
88929 GOODS-N 189.279212 62.274477 1.043e-19 1.412e-19 5.266e-19 1.221e-18 1.895e-18 1.968e-18 1.876e-18 1.769e-18 5.595e-19 2.559e-19 9.915e-20 3.621e-20 4.500e-20 2.283e-20 9.150e-21 8.233e-21 7.637e-21 2.908e-21 7.318e-21 7.916e-21 3.244e-21 1.951e-21 1.261e-20 8.135e-21
91700 GOODS-N 189.279229 62.276940 4.169e-19 3.472e-19 1.691e-19 1.042e-19 9.954e-20 7.804e-20 5.828e-20 5.581e-20 1.003e-20 5.869e-21 7.337e-21 6.055e-22 3.986e-20 1.554e-20 6.246e-21 5.715e-21 5.203e-21 1.890e-21 4.809e-21 2.612e-21 2.401e-21 1.661e-21 1.325e-20 1.181e-20
97704 GOODS-N 189.279511 62.288596 7.128e-19 4.646e-19 2.372e-19 1.380e-19 1.084e-19 1.128e-19 9.089e-20 3.635e-20 1.111e-20 1.125e-20 4.914e-21 -9.900e+01 5.001e-20 1.549e-20 6.344e-21 5.765e-21 5.381e-21 1.900e-21 5.059e-21 2.468e-21 4.807e-21 2.380e-21 4.349e-21 2.373e-21
105087 GOODS-N 189.279548 62.302053 1.054e-19 4.275e-19 1.101e-18 1.577e-18 1.526e-18 1.094e-18 9.166e-19 7.449e-19 5.806e-20 2.419e-20 7.087e-21 -9.900e+01 3.618e-20 1.240e-20 5.035e-21 4.635e-21 4.211e-21 1.978e-21 4.312e-21 3.362e-21 1.727e-21 1.082e-21 2.905e-21 1.663e-21
102112 GOODS-N 189.279650 62.296460 1.047e-19 9.840e-20 1.157e-19 9.113e-20 7.567e-20 4.203e-20 4.471e-20 5.221e-20 1.672e-20 9.796e-21 6.103e-21 -9.900e+01 4.304e-20 1.817e-20 7.448e-21 6.871e-21 6.300e-21 2.680e-21 5.854e-21 3.233e-21 2.843e-21 1.351e-21 3.497e-21 1.901e-21
111497 GOODS-N 189.279822 62.311895 3.178e-19 2.112e-19 1.493e-19 1.340e-19 1.099e-19 5.168e-20 5.539e-20 4.733e-20 6.899e-21 4.797e-21 4.106e-21 -9.900e+01 5.862e-20 2.247e-20 9.293e-21 8.662e-21 7.898e-21 4.843e-21 6.135e-21 6.448e-21 2.892e-21 1.575e-21 3.377e-21 1.535e-21
85383 GOODS-N 189.279977 62.266382 4.710e-19 3.571e-19 2.634e-19 3.534e-19 3.406e-19 2.772e-19 2.522e-19 2.209e-19 7.095e-20 3.038e-20 9.508e-21 5.515e-21 4.756e-20 2.871e-20 1.113e-20 9.892e-21 9.160e-21 3.269e-21 8.954e-21 5.989e-21 3.122e-21 1.207e-21 8.121e-21 4.444e-21
109106 GOODS-N 189.280021 62.308389 5.123e-19 5.088e-19 4.387e-19 2.919e-19 2.456e-19 2.305e-19 2.376e-19 2.196e-19 5.816e-20 3.692e-20 2.072e-20 7.771e-21 4.004e-20 2.041e-20 8.322e-21 7.706e-21 7.150e-21 3.511e-21 6.997e-21 6.465e-21 2.038e-21 1.119e-21 3.353e-21 1.641e-21
104177 GOODS-N 189.280067 62.300554 4.182e-19 1.918e-19 1.218e-19 1.291e-19 1.337e-19 7.359e-20 6.701e-20 5.257e-20 1.330e-20 5.484e-21 3.433e-21 -9.900e+01 4.493e-20 2.581e-20 1.048e-20 9.646e-21 8.762e-21 4.126e-21 9.178e-21 5.225e-21 2.274e-21 1.370e-21 3.437e-21 2.040e-21
117418 GOODS-N 189.280145 62.321451 1.079e-18 7.961e-19 7.661e-19 8.840e-19 7.519e-19 5.032e-19 4.320e-19 3.859e-19 7.385e-20 2.888e-20 1.546e-20 4.641e-21 4.448e-20 2.723e-20 1.123e-20 1.052e-20 9.730e-21 5.932e-21 8.995e-21 8.990e-21 1.565e-21 1.309e-21 3.166e-21 1.830e-21
106980 GOODS-N 189.280330 62.305706 4.945e-19 1.797e-19 1.557e-19 1.912e-19 1.833e-19 1.369e-19 1.222e-19 1.003e-19 2.789e-20 1.427e-20 5.040e-21 -9.900e+01 4.865e-20 3.078e-20 1.248e-20 1.172e-20 1.064e-20 4.668e-21 8.603e-21 6.677e-21 2.077e-21 1.276e-21 3.632e-21 1.938e-21
102683 GOODS-N 189.280425 62.298507 1.115e-18 6.245e-19 4.242e-19 4.967e-19 5.093e-19 3.803e-19 3.135e-19 2.768e-19 7.220e-20 3.306e-20 1.207e-20 4.359e-21 4.748e-20 2.571e-20 1.044e-20 9.647e-21 8.921e-21 4.067e-21 8.980e-21 5.847e-21 2.374e-21 1.172e-21 3.137e-21 1.794e-21
90142 GOODS-N 189.280668 62.278415 7.066e-19 1.283e-19 2.289e-19 5.010e-19 8.655e-19 1.218e-18 1.266e-18 1.264e-18 5.841e-19 2.740e-19 1.131e-19 3.760e-20 5.447e-20 3.038e-20 1.223e-20 1.106e-20 1.017e-20 3.771e-21 9.864e-21 7.253e-21 3.233e-21 2.036e-21 2.110e-20 2.179e-20
116739 GOODS-N 189.280852 62.320898 6.356e-19 4.842e-19 5.349e-19 7.902e-19 8.757e-19 8.361e-19 7.849e-19 7.538e-19 3.571e-19 1.780e-19 9.595e-20 3.957e-20 5.860e-20 5.054e-20 2.069e-20 2.020e-20 1.805e-20 1.244e-20 1.711e-20 1.426e-20 1.857e-21 1.478e-21 3.587e-21 2.101e-21
101139 GOODS-N 189.280955 62.294552 3.405e-19 3.230e-19 3.306e-19 2.522e-19 1.988e-19 1.174e-19 1.008e-19 7.783e-20 9.978e-21 5.621e-21 -9.900e+01 7.747e-22 4.256e-20 1.392e-20 5.672e-21 5.182e-21 4.844e-21 1.829e-21 4.465e-21 2.515e-21 3.375e-21 1.448e-21 3.510e-21 1.885e-21
117360 GOODS-N 189.281073 62.321985 2.919e-19 2.866e-19 5.194e-19 9.310e-19 1.254e-18 1.377e-18 1.361e-18 1.266e-18 5.484e-19 2.533e-19 1.299e-19 5.350e-20 3.973e-20 2.079e-20 8.576e-21 8.033e-21 7.378e-21 4.151e-21 7.150e-21 6.807e-21 1.446e-21 1.218e-21 3.026e-21 1.731e-21
110498 GOODS-N 189.281509 62.310283 3.281e-19 3.292e-19 1.658e-19 8.407e-20 5.728e-20 3.155e-20 5.074e-20 4.301e-20 2.483e-21 1.630e-21 -9.900e+01 4.293e-22 3.594e-20 1.638e-20 6.640e-21 6.232e-21 5.762e-21 3.489e-21 5.420e-21 3.913e-21 1.410e-21 7.682e-22 2.034e-21 9.185e-22
107085 GOODS-N 189.281728 62.304825 3.902e-19 3.514e-19 1.801e-19 2.034e-19 1.916e-19 1.201e-19 1.092e-19 8.359e-20 2.103e-20 9.492e-21 7.878e-21 -9.900e+01 3.881e-20 1.556e-20 6.394e-21 5.871e-21 5.413e-21 2.364e-21 4.060e-21 3.285e-21 1.782e-21 1.140e-21 3.145e-21 1.731e-21
